"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.965408192E1,1.824705505E0,8.196954346E-1,1.359188553E1,1.373829695E1
2.966402892E1,1.742376709E0,7.670050049E-1,1.290241928E1,1.304210859E1
2.967397692E1,1.474583588E0,8.357121277E-1,1.171119644E1,1.183321316E1
2.968392492E1,1.244811401E0,1.105750580E0,1.021595581E1,1.035074842E1
2.969387292E1,9.532177734E-1,1.516496429E0,8.661438446E0,8.844710368E0
2.970381992E1,6.122268677E-1,1.912572784E0,7.496111755E0,7.760441214E0
2.971376792E1,2.541714478E-1,2.166893921E0,6.719975739E0,7.065274681E0
2.972371592E1,-1.504371643E-1,2.273322601E0,6.423442383E0,6.815514583E0
2.973366392E1,-4.661306763E-1,2.347268829E0,6.652017059E0,7.069390336E0
2.974361192E1,-6.270460510E-1,2.425256653E0,7.079078979E0,7.509222049E0
2.975355892E1,-7.897576904E-1,2.466421051E0,7.419321442E0,7.858325564E0
2.976350692E1,-9.241781616E-1,2.461930389E0,7.616311798E0,8.057506557E0
2.977345492E1,-9.437873840E-1,2.534978485E0,7.719896393E0,8.180076458E0
2.978340292E1,-9.023236084E-1,2.692301331E0,7.830666046E0,8.329586129E0
2.979334992E1,-9.443861389E-1,2.796334991E0,8.074508972E0,8.597037263E0
2.980329792E1,-9.949809265E-1,2.815644836E0,8.410859528E0,8.925267552E0
2.981324592E1,-1.022074585E0,2.718496857E0,8.719966736E0,9.190902104E0
2.982319392E1,-1.042881317E0,2.579136658E0,8.848249969E0,9.275293789E0
2.983314192E1,-1.093326416E0,2.507735138E0,8.957073669E0,9.365536124E0
2.984308892E1,-1.222208405E0,2.524200897E0,9.214687958E0,9.632022514E0
2.985303692E1,-1.355730743E0,2.487078094E0,9.597591705E0,1.000686414E1
2.986298492E1,-1.520538025E0,2.350112915E0,9.980794830E0,1.036587343E1
2.987293292E1,-1.616787872E0,2.203717346E0,1.027882507E1,1.063600574E1
2.988287992E1,-1.730401611E0,2.086211700E0,1.041848465E1,1.076528641E1
2.989282792E1,-1.997745667E0,2.030377808E0,1.042132874E1,1.080358803E1
2.990277592E1,-2.136656799E0,2.069446564E0,1.024709106E1,1.067008841E1
2.991272392E1,-2.155966644E0,2.212249603E0,9.738448792E0,1.021663474E1
2.992267092E1,-2.257006531E0,2.430645447E0,9.137598267E0,9.720998809E0
2.993261892E1,-2.363435211E0,2.721640320E0,8.609197083E0,9.333350226E0
2.994256692E1,-2.386636963E0,2.969075775E0,8.220754852E0,9.060477763E0
2.995251492E1,-2.374362488E0,3.131787415E0,7.984845428E0,8.899631799E0
2.996246292E1,-2.475851440E0,3.210224304E0,7.814649353E0,8.803642709E0
2.997240992E1,-2.645598450E0,3.263962555E0,7.877368927E0,8.927798381E0
2.998235792E1,-2.786006470E0,3.312461700E0,8.124505005E0,9.205531823E0
2.999230592E1,-2.922821960E0,3.286415863E0,8.431815948E0,9.509938887E0
3.000225392E1,-3.097359009E0,3.229983215E0,8.718619537E0,9.800038318E0
3.001220092E1,-3.350183258E0,3.187621307E0,8.985963593E0,1.010604765E1
3.002214892E1,-3.580404510E0,3.144810333E0,9.161548462E0,1.032681455E1
3.003209692E1,-3.782184906E0,3.134930878E0,9.348509674E0,1.056065090E1
3.004204492E1,-3.886068878E0,3.198997650E0,9.733509064E0,1.095793393E1
3.005199292E1,-3.891607361E0,3.267854462E0,1.035636383E1,1.153593310E1
3.006193992E1,-3.805536346E0,3.300636292E0,1.098191299E1,1.208216536E1
3.007188792E1,-3.683989105E0,3.319347382E0,1.141032211E1,1.244127379E1
3.008183592E1,-3.637884979E0,3.341501312E0,1.151585266E1,1.253055069E1
3.009178392E1,-3.632645874E0,3.403322754E0,1.118668716E1,1.224421053E1
3.010173092E1,-3.660188599E0,3.510948944E0,1.052027298E1,1.167903620E1
3.011167892E1,-3.646267548E0,3.695365448E0,9.792785797E0,1.108375597E1
3.012162692E1,-3.592978363E0,3.938609619E0,9.118438110E0,1.056257794E1
3.013157492E1,-3.423231354E0,4.156556396E0,8.658145294E0,1.019602638E1
3.014152292E1,-3.132984924E0,4.232598267E0,8.553961945E0,1.004493641E1
3.015146992E1,-2.998414764E0,4.046684875E0,8.922345886E0,1.024570182E1
3.016141792E1,-3.095263367E0,3.589984589E0,9.810748444E0,1.089584461E1
3.017136592E1,-3.187621307E0,2.947520599E0,1.081770447E1,1.165639469E1
3.018131392E1,-3.294798431E0,2.366279297E0,1.182600769E1,1.250237707E1
3.019126092E1,-3.402574310E0,1.849853210E0,1.282622772E1,1.339819340E1
3.020120892E1,-3.416794739E0,1.365310822E0,1.343845459E1,1.393307653E1
3.021115692E1,-3.411405945E0,1.012494507E0,1.335582642E1,1.382175585E1
3.022110492E1,-3.304827576E0,8.934919739E-1,1.244841339E1,1.291058516E1
3.023105192E1,-3.082390137E0,1.161584473E0,1.094239517E1,1.142744151E1
3.024099992E1,-2.777174835E0,1.659598846E0,9.450298004E0,9.988748709E0
3.025094792E1,-2.397863617E0,2.159858551E0,8.390801239E0,8.990010251E0
3.026089592E1,-2.050286407E0,2.546654205E0,7.746391296E0,8.408073508E0
3.027084392E1,-1.929487610E0,2.731968842E0,7.447013855E0,8.163613878E0
3.028079092E1,-2.000440063E0,2.742596741E0,7.564968567E0,8.291703489E0
3.029073892E1,-2.038760376E0,2.608026581E0,7.949668579E0,8.611363251E0
3.030068692E1,-1.967807922E0,2.321971436E0,8.212372284E0,8.758246280E0
3.031063492E1,-1.998494110E0,2.129920807E0,8.509504395E0,8.996788671E0
3.032058192E1,-2.070045319E0,2.069745941E0,8.729247437E0,9.206991729E0
3.033052992E1,-2.106419678E0,2.059267731E0,8.784183197E0,9.264958817E0
3.034047792E1,-2.085762634E0,2.011367340E0,8.728049927E0,9.196459094E0
3.035042592E1,-2.073188782E0,1.999242554E0,8.634644165E0,9.102316319E0
3.036037392E1,-2.096839600E0,1.980830841E0,8.553512878E0,9.026793987E0
3.037032092E1,-2.122436371E0,1.928589478E0,8.487200775E0,8.958614319E0
3.038026892E1,-2.062710571E0,1.898202667E0,8.398435364E0,8.853906755E0
3.039021692E1,-1.948947144E0,2.000140686E0,8.336164856E0,8.791507393E0
3.040016492E1,-1.830393677E0,2.170037384E0,8.246351624E0,8.721336959E0
3.041011192E1,-1.673968964E0,2.298919373E0,8.176446991E0,8.656875173E0
3.042005992E1,-1.515149231E0,2.350711670E0,8.099506989E0,8.568753469E0
3.043000792E1,-1.340462494E0,2.370919647E0,7.969726868E0,8.422270835E0
3.043995592E1,-1.234482880E0,2.386187897E0,7.812703400E0,8.261729545E0
3.044990392E1,-1.189426575E0,2.398761749E0,7.743397522E0,8.193228832E0
3.045985092E1,-1.102906494E0,2.433489532E0,7.783364410E0,8.229157647E0
3.046979892E1,-9.517208862E-1,2.419568481E0,7.929909668E0,8.345271213E0
3.047974692E1,-8.126600647E-1,2.389031982E0,8.127798157E0,8.510522491E0
3.048969492E1,-6.939569092E-1,2.356848907E0,8.338559875E0,8.692979568E0
3.049964192E1,-5.322930908E-1,2.351609802E0,8.414452057E0,8.753079916E0
3.050958992E1,-4.345463562E-1,2.314487000E0,8.298592987E0,8.626257947E0
3.051953792E1,-4.864883423E-1,2.283351746E0,8.225095825E0,8.550003944E0
3.052948592E1,-5.659730530E-1,2.262994080E0,8.221203918E0,8.545739381E0
3.053943358E1,-5.709127808E-1,2.248773651E0,8.286917267E0,8.605575061E0
3.054938058E1,-5.631289673E-1,2.243983612E0,8.341254272E0,8.656159629E0
3.055932858E1,-5.795947266E-1,2.235451355E0,8.437803497E0,8.748125552E0
3.056927658E1,-5.929170227E-1,2.291285248E0,8.650660858E0,8.968582495E0
3.057922458E1,-6.712042236E-1,2.314487000E0,8.994495850E0,9.311730278E0
3.058917158E1,-6.765930176E-1,2.298320618E0,9.374854889E0,9.676154193E0
3.059911958E1,-5.993536377E-1,2.198777618E0,9.811496887E0,1.007270167E1
3.060906758E1,-4.926255798E-1,2.044598236E0,1.026146118E1,1.047476241E1
3.061901558E1,-3.594026184E-1,1.944755859E0,1.063253952E1,1.081490371E1
3.062896358E1,-1.922003174E-1,1.930834808E0,1.084419937E1,1.101642973E1
3.063891058E1,1.601669312E-2,2.025438080E0,1.082159637E1,1.100952333E1
3.064885858E1,1.999841309E-1,2.205363922E0,1.048075516E1,1.071213575E1
3.065880658E1,3.649411011E-1,2.532433777E0,9.902807007E0,1.022800027E1
3.066875458E1,5.950126648E-1,2.876568146E0,9.289382629E0,9.742757002E0
3.067870158E1,8.571176147E-1,3.209924927E0,8.888067169E0,9.488730508E0
3.068864958E1,1.072968750E0,3.480412445E0,8.671766968E0,9.405534279E0
3.069859758E1,1.206491089E0,3.688629456E0,8.354576569E0,9.211979030E0
3.070854558E1,1.294058990E0,3.777993622E0,8.197702789E0,9.118670709E0
3.071849358E1,1.276545410E0,3.674708405E0,8.149503021E0,9.030362647E0
3.072844058E1,1.028810577E0,3.409909058E0,8.405470734E0,9.128957730E0
3.073838858E1,6.532415771E-1,2.935545502E0,9.226962433E0,9.704688954E0
3.074833658E1,4.020639038E-1,2.251767426E0,1.038719971E1,1.063607210E1
3.075828458E1,2.799179077E-1,1.585502930E0,1.155372391E1,1.166536368E1
3.076823158E1,1.255888367E-1,1.053958282E0,1.256067993E1,1.260544648E1
3.077817958E1,-6.735992432E-3,6.291416931E-1,1.331316513E1,1.332802425E1
3.078812758E1,-2.025288391E-1,2.668949890E-1,1.356209747E1,1.356623525E1
3.079807558E1,-4.101470947E-1,2.649490356E-2,1.317829559E1,1.318470316E1
3.080802358E1,-4.833448792E-1,-4.251159668E-2,1.210906906E1,1.211878637E1
3.081797058E1,-4.927752686E-1,1.080752563E-1,1.068418213E1,1.069608599E1
3.082791858E1,-5.104385376E-1,4.517605591E-1,9.579629059E0,9.603849645E0
3.083786658E1,-5.114863586E-1,7.559280396E-1,8.810378723E0,8.857528930E0
3.084781458E1,-4.546046448E-1,1.002165985E0,8.216563568E0,8.289928764E0
3.085776158E1,-4.595443726E-1,1.224304047E0,7.838599548E0,7.946933013E0
3.086770958E1,-4.866380310E-1,1.376088409E0,7.652087402E0,7.790049903E0
3.087765758E1,-5.480104065E-1,1.489552460E0,7.671696625E0,7.834156690E0
3.088760558E1,-6.286926270E-1,1.559906158E0,7.789351959E0,7.968849703E0
3.089755358E1,-6.864724731E-1,1.613045654E0,7.722141724E0,7.918625736E0
3.090750058E1,-6.728507996E-1,1.743723907E0,7.547005920E0,7.774998368E0
3.091744858E1,-6.102809143E-1,1.959425354E0,7.384743347E0,7.664608589E0
3.092739658E1,-6.086343384E-1,2.223176880E0,7.338190155E0,7.691682907E0
3.093734458E1,-5.833369446E-1,2.473306732E0,7.397616577E0,7.821908923E0
3.094729258E1,-5.382806396E-1,2.646646271E0,7.492369537E0,7.964300585E0
3.095723958E1,-5.972579956E-1,2.727328491E0,7.522157593E0,8.023583530E0
3.096718758E1,-7.836204529E-1,2.765050049E0,7.546706543E0,8.075415929E0
3.097713558E1,-1.019080811E0,2.739004211E0,7.678582306E0,8.215917234E0
3.098708358E1,-1.201401672E0,2.685565338E0,7.885452118E0,8.416411484E0
3.099703058E1,-1.282682648E0,2.587519226E0,8.266559601E0,8.756514041E0
3.100697858E1,-1.272354126E0,2.466870117E0,8.807684326E0,9.234697417E0
3.101692658E1,-1.350042572E0,2.344574432E0,9.547146606E0,9.923086845E0
3.102687458E1,-1.609602814E0,2.200124817E0,1.043629761E1,1.078645809E1
3.103682258E1,-1.967957611E0,1.982327728E0,1.131242569E1,1.165218672E1
3.104676958E1,-2.350561981E0,1.677860870E0,1.196297287E1,1.230662743E1
3.105671758E1,-2.640658722E0,1.438807983E0,1.222343124E1,1.258791159E1
3.106666558E1,-2.776576080E0,1.388961639E0,1.199500626E1,1.239026893E1
3.107661358E1,-2.768492889E0,1.560654602E0,1.134640503E1,1.178308545E1
3.108656058E1,-2.775677948E0,1.886676636E0,1.057326279E1,1.109314305E1
3.109650858E1,-2.723586273E0,2.230960693E0,9.905351715E0,1.051242600E1
3.110645658E1,-2.544408875E0,2.566562805E0,9.356143799E0,1.002988973E1
3.111640458E1,-2.372416534E0,2.878364410E0,9.022637329E0,9.763264119E0
3.112635258E1,-2.220183105E0,3.122057648E0,8.791667633E0,9.590092635E0
3.113629958E1,-2.138602753E0,3.342848511E0,8.611292725E0,9.481699230E0
3.114624758E1,-2.076481934E0,3.541036377E0,8.606502686E0,9.535334515E0
3.115619558E1,-2.019749908E0,3.649111633E0,8.550668793E0,9.513639798E0
3.116614358E1,-2.047142944E0,3.664828949E0,8.372090149E0,9.365557053E0
3.117609058E1,-2.075733490E0,3.707939301E0,8.275840302E0,9.303064875E0
3.118603858E1,-2.030976563E0,3.818708954E0,8.303832092E0,9.362746995E0
3.119598658E1,-1.952689362E0,3.883524170E0,8.435109100E0,9.489247665E0
3.120593458E1,-1.974244537E0,3.901786194E0,8.533155212E0,9.588342655E0
3.121588258E1,-2.043101349E0,3.901786194E0,8.619076538E0,9.679187930E0
3.122582958E1,-2.149979095E0,3.865112457E0,8.753497009E0,9.807406095E0
3.123577758E1,-2.258353729E0,3.812571716E0,8.960815887E0,9.996603725E0
3.124572558E1,-2.404898987E0,3.676205292E0,9.276210022E0,1.026382467E1
3.125567358E1,-2.575993195E0,3.468137970E0,9.672735443E0,1.059365531E1
3.126562058E1,-2.675536194E0,3.272045746E0,1.014021332E1,1.098584104E1
3.127556858E1,-2.832859039E0,3.137625275E0,1.056577835E1,1.138004635E1
3.128551658E1,-3.040477295E0,3.097059631E0,1.076172089E1,1.160391817E1
3.129546458E1,-3.282074890E0,3.122506714E0,1.062191162E1,1.154760019E1
3.130541258E1,-3.445085907E0,3.111579437E0,1.014530273E1,1.115695797E1
3.131535958E1,-3.500770111E0,3.079695740E0,9.596394196E0,1.066914705E1
3.132530758E1,-3.525019684E0,3.091221771E0,9.224118347E0,1.034725930E1
3.133525558E1,-3.536695404E0,3.148402863E0,9.077124023E0,1.023791168E1
3.134520358E1,-3.562292175E0,3.202141113E0,9.150770874E0,1.032861273E1
3.135515158E1,-3.639681244E0,3.174897766E0,9.438472595E0,1.060245350E1
3.136509858E1,-3.705843658E0,2.940934296E0,9.723928986E0,1.081374896E1
3.137504658E1,-3.755091248E0,2.591411133E0,1.006147705E1,1.104759894E1
3.138499458E1,-3.780688019E0,2.243534546E0,1.028481262E1,1.118500871E1
3.139494258E1,-3.757785645E0,1.952988739E0,1.039932449E1,1.122858263E1
3.140488958E1,-3.704496460E0,1.770667877E0,1.059915894E1,1.136664985E1
3.141483758E1,-3.569477234E0,1.591041412E0,1.093970078E1,1.161678241E1
3.142478558E1,-3.484603729E0,1.347647552E0,1.127829666E1,1.188101817E1
3.143473358E1,-3.454216919E0,1.050365753E0,1.145193558E1,1.200756891E1
3.144468158E1,-3.410208435E0,8.174501038E-1,1.137035522E1,1.189885390E1
3.145462858E1,-3.396137695E0,7.264393616E-1,1.087952591E1,1.142040058E1
3.146457658E1,-3.452121277E0,7.921527100E-1,9.941576385E0,1.055365284E1
3.147452458E1,-3.491788788E0,1.000220032E0,8.948391724E0,9.657470864E0
3.148447258E1,-3.521726532E0,1.250798950E0,8.243806915E0,9.051376041E0
3.149441958E1,-3.578009491E0,1.426832886E0,7.834108887E0,8.729906417E0
3.150436758E1,-3.575165405E0,1.556313629E0,7.736062775E0,8.663174190E0
3.151431558E1,-3.509452057E0,1.663640442E0,8.044122162E0,8.932628651E0
3.152426358E1,-3.438499603E0,1.650617523E0,8.583750000E0,9.393007069E0
3.153421158E1,-3.531755676E0,1.547032928E0,9.127569122E0,9.908538092E0
3.154415929E1,-3.635789337E0,1.374741211E0,9.551487579E0,1.031211872E1
3.155410729E1,-3.603905640E0,1.254990234E0,9.771829376E0,1.049055698E1
3.156405529E1,-3.438349915E0,1.247954865E0,9.949509888E0,1.060058435E1
3.157400329E1,-3.219505005E0,1.276844788E0,1.004336472E1,1.062378087E1
3.158395129E1,-3.016826477E0,1.333576813E0,1.004740631E1,1.057497247E1
3.159389829E1,-2.739602966E0,1.404080200E0,1.001342697E1,1.047595272E1
3.160384629E1,-2.471211090E0,1.509161682E0,9.946216736E0,1.035913513E1
3.161379429E1,-2.216590576E0,1.577120361E0,9.785001984E0,1.015612358E1
3.162374229E1,-2.041754150E0,1.614243164E0,9.519903259E0,9.869300840E0
3.163368929E1,-1.942211151E0,1.687740326E0,9.184899902E0,9.538502911E0
3.164363729E1,-1.934726715E0,1.763482819E0,8.875343628E0,9.253364989E0
3.165358529E1,-1.915416870E0,1.803599396E0,8.598569183E0,8.992062309E0
3.166353329E1,-1.852397919E0,1.821562042E0,8.379574585E0,8.773068822E0
3.167348129E1,-1.781744843E0,1.780397644E0,8.092321930E0,8.475264283E0
3.168342829E1,-1.751208344E0,1.725761261E0,7.751780090E0,8.132347580E0
3.169337629E1,-1.689985657E0,1.754052429E0,7.445816345E0,7.834087853E0
3.170332429E1,-1.537452850E0,1.905687103E0,7.243287506E0,7.645954388E0
3.171327229E1,-1.318907318E0,2.123035126E0,7.249424744E0,7.668177996E0
3.172321929E1,-1.068178711E0,2.366728363E0,7.502398682E0,7.939042441E0
3.173316729E1,-9.122030640E-1,2.549348602E0,7.881111145E0,8.333259003E0
3.174311529E1,-8.388555908E-1,2.640958099E0,8.308322754E0,8.758228438E0
3.175306329E1,-7.629634094E-1,2.621797943E0,8.613238678E0,9.035696882E0
3.176301129E1,-7.259902954E-1,2.551144867E0,8.724307709E0,9.118604446E0
3.177295829E1,-7.466473389E-1,2.526146851E0,8.742719421E0,9.130938782E0
3.178290629E1,-8.054750061E-1,2.647694092E0,8.905281372E0,9.325401348E0
3.179285429E1,-8.075706482E-1,2.853665771E0,9.359736328E0,9.818362532E0
3.180280229E1,-7.503895569E-1,2.977308655E0,1.004067032E1,1.049964341E1
3.181275029E1,-5.867797852E-1,3.029400330E0,1.064631088E1,1.108447167E1
3.182269729E1,-3.547622681E-1,3.135978699E0,1.111064529E1,1.155017998E1
3.183264529E1,-1.155596924E-1,3.301235046E0,1.140972336E1,1.187826982E1
3.184259329E1,1.013392639E-1,3.466341705E0,1.147513733E1,1.198768415E1
3.185254129E1,2.492317200E-1,3.615132294E0,1.135523666E1,1.191942522E1
3.186248829E1,2.697390747E-1,3.773053894E0,1.107951004E1,1.170744368E1
3.187243629E1,1.688488770E-1,3.871399384E0,1.060784088E1,1.129347295E1
3.188238429E1,4.969665527E-2,4.064797211E0,9.951306152E0,1.074958326E1
3.189233229E1,-5.493576050E-2,4.372706909E0,9.194629669E0,1.018159115E1
3.190228029E1,-1.451980591E-1,4.803211670E0,8.599617004E0,9.851159193E0
3.191222729E1,-1.853146362E-1,5.231620789E0,8.077353058E0,9.625374279E0
3.192217529E1,-2.095642090E-1,5.509143677E0,7.577243042E0,9.370655971E0
3.193212329E1,-2.329156494E-1,5.549409943E0,7.166347504E0,9.066793091E0
3.194207129E1,-3.321592712E-1,5.440137177E0,6.924450531E0,8.812118783E0
3.195201929E1,-3.757186890E-1,5.194797363E0,7.027735748E0,8.747351252E0
3.196196629E1,-3.144960022E-1,4.760849762E0,7.536078644E0,8.919477536E0
3.197191429E1,-1.785786438E-1,4.254003754E0,8.587192841E0,9.584796250E0
3.198186229E1,6.975494385E-2,3.655697937E0,9.743687897E0,1.040713443E1
3.199181029E1,1.787283325E-1,3.092119904E0,1.071606583E1,1.115469480E1
3.200175729E1,1.546284485E-1,2.569706268E0,1.160506714E1,1.188717307E1
3.201170529E1,-2.350112915E-2,1.999691620E0,1.206146805E1,1.222613309E1
3.202165329E1,-3.272195435E-1,1.515598297E0,1.192106003E1,1.202147175E1
3.203160129E1,-6.228547668E-1,1.310225372E0,1.122785156E1,1.132118763E1
3.204154929E1,-8.466394043E-1,1.426084442E0,1.028421387E1,1.041708068E1
3.205149629E1,-9.436376953E-1,1.703757019E0,9.339977417E0,9.540881418E0
3.206144429E1,-8.967851257E-1,1.941911774E0,8.436306610E0,8.703247332E0
3.207139229E1,-7.753875732E-1,2.208657074E0,7.616012421E0,7.967624310E0
3.208134029E1,-6.798861694E-1,2.539918213E0,7.099286957E0,7.570555133E0
3.209128729E1,-7.674540710E-1,2.869832153E0,6.760691071E0,7.384569459E0
3.210123529E1,-9.506730652E-1,3.045716400E0,6.514004059E0,7.253441703E0
3.211118329E1,-1.073717194E0,3.121309204E0,6.419400787E0,7.218320180E0
3.212113129E1,-1.116677856E0,3.203188934E0,6.465355225E0,7.301246946E0
3.213107929E1,-1.117126923E0,3.276087341E0,6.647077332E0,7.494288351E0
3.214102629E1,-1.095272369E0,3.319048004E0,6.856342163E0,7.695786449E0
3.215097429E1,-1.124311981E0,3.304677887E0,7.055128784E0,7.871455744E0
3.216092229E1,-1.180145874E0,3.245850220E0,7.257807312E0,8.037664767E0
3.217087029E1,-1.262923737E0,3.224295044E0,7.418872375E0,8.187229215E0
3.218081829E1,-1.369352417E0,3.179687805E0,7.511080627E0,8.270542471E0
3.219076529E1,-1.435814209E0,3.173550568E0,7.624245300E0,8.382249224E0
3.220071329E1,-1.466500397E0,3.179388428E0,7.755522308E0,8.509245587E0
3.221066129E1,-1.523382111E0,3.117267609E0,7.933502197E0,8.659013080E0
3.222060929E1,-1.600022736E0,2.916535034E0,8.195307770E0,8.844733959E0
3.223055729E1,-1.766177216E0,2.648741913E0,8.488098907E0,9.065486128E0
3.224050429E1,-2.044448547E0,2.334395599E0,8.745862885E0,9.280047967E0
3.225045229E1,-2.316582642E0,2.097438354E0,8.975036316E0,9.503529853E0
3.226040029E1,-2.470312958E0,2.005828857E0,9.150471497E0,9.687978330E0
3.227034829E1,-2.543810120E0,1.953886871E0,9.216334534E0,9.758558606E0
3.228029529E1,-2.605781250E0,1.972148895E0,9.127419434E0,9.694805450E0
3.229024329E1,-2.639012146E0,2.044448547E0,8.770411835E0,9.384256962E0
3.230019129E1,-2.611170044E0,2.182461548E0,8.303532715E0,8.973851066E0
3.231013929E1,-2.586770782E0,2.400558014E0,7.891739044E0,8.644860149E0
3.232008729E1,-2.570454712E0,2.611020355E0,7.568261719E0,8.408522472E0
3.233003429E1,-2.557132416E0,2.789598999E0,7.374863892E0,8.289113715E0
3.233998229E1,-2.551893311E0,3.011587372E0,7.366331635E0,8.357311752E0
3.234993029E1,-2.607128448E0,3.181035004E0,7.507488098E0,8.560285041E0
3.235987829E1,-2.679128723E0,3.265459442E0,7.718698883E0,8.798821997E0
3.236982529E1,-2.739303589E0,3.333118744E0,7.896978149E0,8.998651488E0
3.237977329E1,-2.863994293E0,3.429368591E0,8.049810333E0,9.206654042E0
3.238972129E1,-3.032094727E0,3.596121826E0,8.231831818E0,9.480967550E0
3.239966929E1,-3.163970490E0,3.758085022E0,8.450377350E0,9.774599206E0
3.240961729E1,-3.235970764E0,3.756737823E0,8.531658325E0,9.867815343E0
3.241956429E1,-3.249742126E0,3.820954285E0,8.505612488E0,9.874510587E0
3.242951229E1,-3.262016602E0,3.913461914E0,8.683742065E0,1.006793488E1
3.243946029E1,-3.238964539E0,3.948938141E0,9.087153168E0,1.042407581E1
3.244940829E1,-3.239263916E0,3.903283081E0,9.836345215E0,1.106716480E1
3.245935629E1,-3.381468201E0,3.694766693E0,1.069271439E1,1.180761488E1
3.246930329E1,-3.618724823E0,3.335513763E0,1.148247208E1,1.249271733E1
3.247925129E1,-3.860472107E0,2.951113129E0,1.195818283E1,1.290776705E1
3.248919929E1,-4.096082153E0,2.636018372E0,1.192510162E1,1.288155777E1
3.249914729E1,-4.304149475E0,2.519111481E0,1.137589371E1,1.242105402E1
3.250909429E1,-4.354744263E0,2.670746155E0,1.051144135E1,1.168704761E1
3.251904229E1,-4.269272003E0,2.931354218E0,9.956096191E0,1.122244948E1
3.252899029E1,-4.123774567E0,3.165766754E0,9.706116028E0,1.101073495E1
3.253893808E1,-3.982318726E0,3.270099792E0,9.487720184E0,1.079672401E1
3.254888608E1,-3.972888336E0,3.292852478E0,9.227860565E0,1.057261225E1
3.255883308E1,-4.061803436E0,3.298091583E0,8.948990479E0,1.036629567E1
3.256878108E1,-4.131857758E0,3.236270142E0,8.703051910E0,1.016311003E1
3.257872908E1,-4.216731262E0,3.186124420E0,8.618627472E0,1.011004208E1
3.258867708E1,-4.281845856E0,3.069965973E0,8.790021057E0,1.024809081E1
3.259862508E1,-4.344715118E0,2.835104370E0,9.231752472E0,1.058959961E1
3.260857208E1,-4.330794067E0,2.451901245E0,9.848170624E0,1.103422229E1
3.261852008E1,-4.195475464E0,2.003733215E0,1.042581940E1,1.141554516E1
3.262846808E1,-4.002526703E0,1.668729858E0,1.084045715E1,1.167563234E1
3.263841608E1,-3.874542847E0,1.425036621E0,1.106513992E1,1.181017075E1
3.264836408E1,-3.873495026E0,1.262474670E0,1.092368408E1,1.165867402E1
3.265831108E1,-3.952680359E0,1.305734711E0,1.038585251E1,1.118903738E1
3.266825908E1,-3.991599426E0,1.518292694E0,9.631421356E0,1.053576556E1
3.267820708E1,-4.012256470E0,1.823657684E0,9.009165344E0,1.002940624E1
3.268815508E1,-3.957320709E0,2.196681976E0,8.606053619E0,9.723680260E0
3.269810208E1,-3.778891754E0,2.570454712E0,8.456963654E0,9.612881699E0
3.270805008E1,-3.578159180E0,2.825524292E0,8.531059570E0,9.672941023E0
3.271799808E1,-3.481909332E0,2.950065308E0,8.581804047E0,9.719770502E0
3.272794608E1,-3.490142212E0,2.913990326E0,8.633446655E0,9.757501393E0
3.273789408E1,-3.509601746E0,2.822231140E0,8.766968994E0,9.856066069E0
3.274784108E1,-3.409609680E0,2.708168335E0,9.035211182E0,1.002968868E1
3.275778908E1,-3.276386719E0,2.582130432E0,9.236542511E0,1.013488160E1
3.276773708E1,-3.122656403E0,2.484234009E0,9.475595398E0,1.028150328E1
3.277768508E1,-2.843636627E0,2.486030273E0,9.790091400E0,1.049345060E1
3.278763308E1,-2.543810120E0,2.516716461E0,9.961634674E0,1.058484752E1
3.279758008E1,-2.371219025E0,2.515668640E0,9.977202301E0,1.055915878E1
3.280752808E1,-2.261946259E0,2.525099030E0,9.966275024E0,1.052706815E1
3.281747608E1,-2.092498627E0,2.520758057E0,9.947713623E0,1.047328879E1
3.282742408E1,-1.834734650E0,2.498454437E0,9.838291168E0,1.031506175E1
3.283737108E1,-1.605860596E0,2.492915955E0,9.598340149E0,1.004597192E1
3.284731908E1,-1.438957672E0,2.542163544E0,9.372459869E0,9.817138008E0
3.285726708E1,-1.325343933E0,2.610720978E0,9.324858856E0,9.773709288E0
3.286721508E1,-1.238823853E0,2.584375763E0,9.320667572E0,9.751334607E0
3.287716308E1,-1.295855255E0,2.420017548E0,9.197922821E0,9.598828574E0
3.288711008E1,-1.420695648E0,2.259102173E0,9.128916321E0,9.510995318E0
3.289705808E1,-1.469045105E0,2.113305359E0,9.053922272E0,9.412633083E0
3.290700608E1,-1.478325806E0,2.021396484E0,8.920549622E0,9.265403201E0
3.291695408E1,-1.442550201E0,1.989213409E0,8.744365997E0,9.083053328E0
3.292690208E1,-1.405726776E0,2.029180298E0,8.543334045E0,8.892817161E0
3.293684908E1,-1.393901367E0,2.131417694E0,8.433163147E0,8.809321374E0
3.294679708E1,-1.366508331E0,2.269730072E0,8.432115326E0,8.838528638E0
3.295674508E1,-1.371148682E0,2.364333344E0,8.481662292E0,8.911156833E0
3.296669308E1,-1.355131989E0,2.422711945E0,8.564889221E0,9.003512828E0
3.297664108E1,-1.317859497E0,2.482288055E0,8.670569458E0,9.114674013E0
3.298658808E1,-1.278641052E0,2.567311249E0,8.803493042E0,9.258914609E0
3.299653608E1,-1.234333191E0,2.601290588E0,8.981323242E0,9.431567120E0
